ID,LATITUDE,LONGITUDE,ELEVATION,2018_MB,2019_MB,2020_MB,2021_MB,2022_MB,2023_MB,2024_MB,Total_Size_MB
THM00048574,6.8,100.3833,25.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THM00048581,6.5167,101.2833,36.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
THU048379-1,16.43,101.15,116.0,,,,,,,,
THU048569-1,6.92,100.43,35.0,,,,,,,,
TIA00387160,39.383,68.617,1507.0,,,,,,,,
TIA00387341,39.3,71.533,2134.0,,,,,,,,
TIA00388480,38.25,69.517,908.0,,,,,,,,
TIA00388620,38.917,72.167,4169.0,,,,,,,,
TIA00389560,37.7,72.95,3744.0,,,,,,,,
TII0000UTDD,38.5433,68.825,784.9,10.0,10.0,10.0,10.0,10.0,10.0,5.0,65.0
TII0000UTDK,37.9834,69.8001,698.9,9.0,9.0,9.0,9.0,10.0,9.0,5.0,60.0
TII0000UTDL,40.2154,69.6947,442.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,64.0
TIM00038598,40.2667,69.8167,347.0,2.0,2.0,2.0,1.0,1.0,1.0,0.741,
TIM00038600,41.0,70.4,2020.0,,,,,,,,
TIM00038602,40.8,70.633,699.0,,0.008,,0.008,,0.004,,
TIM00038609,40.1333,70.6,873.0,,,,0.004,,,,
TIM00038705,39.5,67.6,1015.0,1.0,2.0,2.0,1.0,1.0,1.0,0.729,
TIM00038708,39.233,67.467,1981.0,,0.004,,,,1.011,0.654,
TIM00038713,39.9,68.9833,1005.0,2.0,2.0,2.0,1.0,1.0,1.0,0.742,
TIM00038714,39.0,68.6,2800.0,,,,,,,,
TIM00038715,39.5667,68.5833,3143.0,2.0,2.0,2.0,1.0,1.0,1.0,0.745,
TIM00038717,39.0,68.8,100.0,,,,,,,,
TIM00038718,39.1,68.3833,2204.0,1.0,1.0,1.0,1.0,1.0,1.0,0.705,
TIM00038719,39.1,68.9,3373.0,,,,,,1.0,0.743,
TIM00038721,39.5,69.0,1964.0,,,,,,,,
TIM00038724,38.3,69.1,663.0,,,,,,,,
TIM00038725,39.4,69.7,2236.0,,,,,,,,
TIM00038734,39.45,70.2,2561.0,1.0,1.0,1.0,1.0,1.0,0.744,0.547,
TIM00038835,38.567,68.333,821.0,,,,,,,,
TIM00038836,38.55,68.8,803.0,,,,,,9.0,5.0,
TIM00038837,38.5,68.6,9999.0,,,,,,,,
TIM00038838,38.1,68.4,563.0,,,,,,,,
TIM00038840,38.4167,69.35,549.0,0.004,0.01,0.004,0.007,,,,
TIM00038842,38.683,69.567,1964.0,,0.007,,0.007,0.004,0.004,,
TIM00038844,38.25,69.2333,2239.0,1.0,1.0,1.0,1.0,1.0,1.0,0.712,
TIM00038846,38.3667,69.9833,1468.0,2.0,2.0,2.0,2.0,2.0,2.0,0.747,
TIM00038847,38.1,69.3167,660.0,1.0,1.0,1.0,1.0,1.0,1.0,0.718,
TIM00038848,38.3,69.5,880.0,,,,,,,,
TIM00038851,39.0,70.3,1316.0,1.0,1.0,1.0,1.0,1.0,1.0,0.699,
TIM00038852,38.7,70.4833,1616.0,1.0,1.0,2.0,0.543,0.004,0.004,,
TIM00038856,38.4667,70.8833,1288.0,1.0,1.0,2.0,1.0,1.0,1.0,0.733,
TIM00038857,38.1,70.0,1191.0,,,,,,,,
TIM00038869,38.1667,72.6333,3276.0,1.0,1.0,1.0,1.0,1.0,0.835,0.659,
TIM00038878,38.1667,73.9667,3576.0,1.0,1.0,1.0,1.0,1.0,1.0,0.712,
TIM00038879,38.067,74.467,3740.0,,,,,,,,
TIM00038930,36.983,68.033,349.0,0.004,0.008,,0.009,0.004,0.565,,
TIM00038932,37.95,68.5667,752.0,1.0,1.0,1.0,1.0,0.602,0.819,,
TIM00038933,37.8167,68.7833,429.0,2.0,2.0,2.0,2.0,2.0,2.0,0.753,
TIM00038937,37.3,68.1,380.0,,,,,,,,
TIM00038938,37.2,68.6,327.0,,,,,,,,
TIM00038941,37.6,69.7,500.0,1.0,1.0,1.0,0.493,0.004,0.392,,
TIM00038943,37.9167,69.7833,659.0,,0.01,,0.008,,0.004,,
TIM00038944,37.4833,69.3833,448.0,2.0,2.0,2.0,2.0,2.0,1.0,0.737,
TIM00038945,37.667,69.617,480.0,,,,,,,,
TIM00038947,37.2333,69.0833,363.0,2.0,2.0,2.0,1.0,1.0,1.0,0.739,
TIM00038951,37.95,71.55,1981.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,
TIM00038954,37.5,71.5,2077.0,1.0,1.0,1.0,1.0,1.0,1.0,0.718,
TIM00038956,37.4,72.5,3438.0,,,,,,,,
TIM00038966,37.533,74.833,3840.0,0.004,0.01,0.004,0.009,0.004,0.004,,
TIMU0020139,38.58,68.8,800.0,,,,,,,,
TIMU0020142,40.22,69.73,411.0,,,,,,,,
TIU038599-1,40.22,69.73,427.0,,,,,,,,
TIU038725-2,39.43,69.67,2254.0,,,,,,,,
TIU038744-1,39.28,71.53,1998.0,,,,,,,,
TIU038744-2,39.28,71.87,1198.0,,,,,,,,
TIU038838-2,38.05,68.35,583.0,,,,,,,,
TIU038950-1,37.67,71.83,2566.0,,,,,,,,
TIU038956-1,37.35,72.45,3410.0,,,,,,,,
TKI0000MBPV,21.7736,-72.2659,4.6,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
TKM00078118,21.45,-71.15,10.0,0.216,1.0,1.0,2.0,2.0,1.0,0.545,
TLA00917281,-9.383,-171.25,3.0,,,,,,,,
TLA00917351,-11.05,-171.083,2.0,,,,,,,,
TLM00091720,-8.5333,-172.5167,3.0,,,,,,,,
TLM00091723,-9.1833,-171.8833,3.0,,0.377,1.0,3.0,2.0,1.0,2.0,
TLM00091724,-9.2,-171.9167,3.0,,,,,,,,
TLM00091727,-9.3833,-171.2667,4.0,,,,,,,,
TNI0000NFTF,-21.2412,-175.1496,38.4,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
TNI0000NFTL,-19.777,-174.3413,9.4,3.0,3.0,3.0,3.0,2.0,3.0,1.0,
TNI0000NFTV,-18.5853,-173.9617,71.9,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
TNM00091776,-15.95,-173.7667,3.0,0.771,0.704,0.77,0.798,0.638,0.604,0.187,
TNM00091779,-18.5833,-173.9667,70.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,
TNM00091780,-18.65,-173.9833,10.0,,,,,,,,
TNM00091785,-19.95,-174.7,4.0,,,,,,,,
TNM00091786,-20.25,-174.8,36.0,,,,,0.004,,,
TNM00091789,-21.1333,-175.1833,-999.9,,,,,,0.004,,
TNU091789-1,-21.14,-175.18,9999.0,,,,,,,,
TNU55-00238,-21.12,-175.2,3.0,,,,,,,,
TNU55-00239,21.12,-175.2,32.0,,,,,,,,
TOI0000DXAK,7.5833,1.1167,402.0,0.828,0.821,0.803,0.814,0.79,3.0,1.0,
TOI0000DXDP,10.8,0.25,919.0,0.755,0.77,0.757,1.0,0.411,3.0,1.0,
TOI0000DXMG,10.3667,0.4667,146.0,0.798,0.79,0.769,0.786,0.763,3.0,1.0,
TOI0000DXNG,9.7673,1.0912,461.8,3.0,3.0,3.0,3.0,3.0,4.0,2.0,
TOI0000DXSK,8.9833,1.15,387.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,
TOI0000DXTA,6.5833,1.5,44.0,0.769,0.769,0.751,0.721,0.302,3.0,1.0,
TOI0000DXXX,6.1656,1.2545,21.9,5.0,4.0,5.0,5.0,5.0,5.0,2.0,31.0
TOM00065357,9.55,1.1667,341.0,0.934,0.945,0.913,1.0,0.39,3.0,1.0,
TOM00065378,6.95,0.5833,641.0,,,0.005,0.032,0.326,3.0,1.0,
TOU005352-1,10.37,0.37,145.0,,,,,,,,
TOU065355-1,9.77,1.1,343.0,,,,,,,,
TOU60-00098,9.26,0.78,315.0,,,,,,,,
TOUTGO00300,8.98,1.13,410.0,,,,,,,,
TOUTGO00400,8.18,0.67,710.0,,,,,,,,
TOUTGO01000,6.95,1.2,150.0,,,,,,,,
TOUTGO01100,6.95,0.58,590.0,,,,,,,,
TOUTGO01200,6.9,0.63,280.0,,,,,,,,
TOUTGO01400,6.85,0.73,200.0,,,,,,,,
TOUTGO01500,6.82,0.8,180.0,,,,,,,,
TOUTGO02300,6.25,1.62,8.0,,,,,,,,
TOUTGO02400,6.23,1.6,5.0,,,,,,,,
TOUTGO02500,6.22,1.53,7.0,,,,,,,,
TPI0000FPPR,1.6629,7.4117,180.1,,0.004,,,0.079,0.012,0.019,
TPI0000FPST,0.3782,6.7122,10.1,2.0,2.0,2.0,2.0,0.866,2.0,0.74,
TUU55-00131,41.0,29.3,18.0,,,,,,,,
TUU55-00132,41.0,29.05,18.0,,,,,,,,
TUU55-00133,41.07,29.03,9999.0,,,,,,,,
TUU55-00134,41.03,28.98,75.0,,,,,,,,
TUU55-00135,41.03,28.98,9999.0,,,,,,,,
TSA00749272,36.8,9.883,49.0,,,,,,,,
TSA00749274,35.833,8.817,596.0,,,,,,,,
TSA00749284,36.45,10.05,136.0,,,,,,,,
TSA00749286,36.883,10.333,57.0,,,,,,,,
TSA00749287,36.85,10.25,6.0,,,,,,9.0,4.0,
TSA00749289,35.333,10.667,110.0,,,,,,,,
TSI0000DTKA,36.98,8.8769,70.1,4.0,4.0,5.0,5.0,5.0,5.0,2.0,30.0
TSI0000DTMB,35.7581,10.7547,2.7,8.0,9.0,9.0,9.0,9.0,9.0,4.0,57.0
TSI0000DTNH,36.0833,10.4333,6.0,8.0,9.0,9.0,9.0,9.0,9.0,4.0,57.0
TSI0000DTNZ,36.0833,10.4333,21.0,,0.004,,,,,,
TSI0000DTTB,37.2454,9.7915,6.1,4.0,4.0,5.0,5.0,4.0,4.0,2.0,28.0
TSI0000DTTD,32.3062,10.3821,306.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
TSI0000DTTF,34.422,8.8225,323.1,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
TSI0000DTTG,33.8769,10.1033,7.9,4.0,4.0,5.0,4.0,4.0,4.0,2.0,27.0
TSI0000DTTI,36.7213,9.9431,33.5,,,,,,,,
TSI0000DTTK,35.6667,10.1,68.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,27.0
TSI0000DTTN,36.4833,8.8,144.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
TSI0000DTTZ,33.9397,8.1106,87.5,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
TSM00060723,36.7333,9.1833,159.0,0.903,1.0,2.0,1.0,2.0,1.0,0.686,
TSM00060728,36.4667,10.7,78.0,1.0,1.0,1.0,1.0,1.0,1.0,0.703,
TSM00060738,35.55,8.6833,1092.0,1.0,1.0,1.0,1.0,1.0,1.0,0.682,
TSM00060742,35.5,11.0667,12.0,1.0,1.0,1.0,1.0,2.0,1.0,0.702,
TSM00060748,35.0,9.4833,355.0,1.0,1.0,2.0,1.0,1.0,1.0,0.681,
TSM00060764,33.7,8.9667,46.0,1.0,2.0,1.0,1.0,2.0,2.0,0.727,
TSM00060767,33.7333,9.9167,112.2,1.0,2.0,1.0,2.0,2.0,1.0,0.724,
TSM00060772,32.9167,10.45,215.0,1.0,2.0,1.0,1.0,2.0,1.0,0.743,
TSM00074927,36.867,9.9,19.0,,,,,,,,
TSU060710-1,36.95,8.75,21.0,,,,,,,,
TSU060732-1,36.13,8.7,518.0,,,,,,,,
TSU0714-0-1,37.33,9.84,264.0,,,,,,,,
TSU0750-0-1,34.72,10.72,23.0,,,,,,,,
TSU0760-0-1,33.95,8.11,50.0,,,,,,,,
TSU82-00001,33.88,10.22,1.0,,,,,,,,
TSU82-00006,37.33,7.5,260.0,,,,,,,,
TSU82-00007,37.33,7.5,265.0,,,,,,,,
TSU82-00008,37.33,7.5,260.0,,,,,,,,
TSU82-00009,37.33,7.5,265.0,,,,,,,,
TSUN0060715,36.8,10.17,36.0,,,,,,,,
TTI0000WPDL,-8.5466,125.5247,7.6,,,,,,,,
TTI0000WPEC,-8.4855,126.399,541.6,,,,,,,,
TTM00097388,-8.55,126.5667,0.0,,,,,,,,
TTM00097394,-8.8667,126.3667,47.0,,,,,,,,
TTU095100-1,-10.62,125.98,37.0,,,,,,,,
TUI0000LTAB,39.935,32.7408,821.1,6.0,7.0,6.0,6.0,6.0,6.0,3.0,40.0
TUI0000LTAD,39.9498,32.6886,808.6,6.0,7.0,6.0,7.0,7.0,6.0,3.0,42.0
TUI0000LTAG,37.0021,35.4259,72.5,11.0,11.0,11.0,11.0,11.0,11.0,5.0,71.0
TUI0000LTAH,38.7264,30.6011,1008.9,2.0,5.0,6.0,6.0,6.0,6.0,3.0,
TUI0000LTAI,36.8987,30.8005,53.9,12.0,12.0,12.0,12.0,12.0,12.0,6.0,78.0
TUI0000LTAK,36.5735,36.154,7.6,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
TUI0000LTAL,41.314,33.7959,1100.0,5.0,4.0,4.0,5.0,4.0,2.0,1.0,
TUI0000LTAN,37.979,32.5619,1030.5,7.0,7.0,7.0,7.0,7.0,7.0,3.0,45.0
TUI0000LTAO,38.3537,38.2539,919.3,5.0,5.0,5.0,5.0,6.0,6.0,3.0,35.0
TUI0000LTAQ,41.2833,36.3333,168.0,,,,,,,,
TUI0000LTAS,41.45,31.8,137.0,6.0,6.0,5.0,5.0,5.0,4.0,2.0,33.0
TUI0000LTAU,38.7704,35.4954,1055.5,11.0,11.0,11.0,11.0,11.0,11.0,6.0,72.0
TUI0000LTAV,39.4515,31.3653,970.8,1.0,1.0,1.0,1.0,1.0,1.0,0.619,
TUI0000LTAW,40.3,36.5667,608.0,5.0,6.0,4.0,4.0,6.0,5.0,2.0,32.0
TUI0000LTAY,37.7856,29.7013,851.9,7.0,7.0,6.0,7.0,7.0,7.0,3.0,44.0
TUI0000LTAZ,38.7719,34.5345,944.9,9.0,9.0,8.0,9.0,10.0,10.0,5.0,60.0
TUI0000LTBF,39.6193,27.926,103.6,7.0,7.0,6.0,7.0,7.0,7.0,3.0,44.0
TUI0000LTBG,40.318,27.9777,51.8,6.0,7.0,7.0,7.0,7.0,6.0,3.0,43.0
TUI0000LTBH,40.1377,26.4268,7.0,7.0,7.0,7.0,8.0,7.0,7.0,3.0,46.0
TUI0000LTBI,39.7841,30.5821,786.7,6.0,7.0,6.0,6.0,6.0,6.0,3.0,40.0
TUI0000LTBJ,38.2924,27.157,125.6,11.0,11.0,11.0,12.0,11.0,11.0,5.0,72.0
TUI0000LTBK,38.3191,27.1594,132.0,1.0,1.0,1.0,1.0,1.0,1.0,0.624,
TUI0000LTBM,37.7854,30.5818,990.6,4.0,5.0,4.0,5.0,5.0,5.0,2.0,30.0
TUI0000LTBQ,40.735,30.0833,55.5,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
TUI0000LTBR,40.2552,29.5626,232.9,11.0,11.0,11.0,11.0,11.0,11.0,5.0,71.0
TUI0000LTBS,36.7131,28.7925,6.1,11.0,11.0,11.0,11.0,11.0,11.0,5.0,71.0
TUI0000LTBU,41.1382,27.9191,174.9,10.0,10.0,9.0,10.0,10.0,10.0,5.0,64.0
TUI0000LTBV,37.1401,27.6697,61.6,4.0,4.0,4.0,4.0,4.0,3.0,1.0,
TUI0000LTBX,41.0,29.2167,121.9,1.0,1.0,1.0,1.0,1.0,1.0,0.553,
TUI0000LTBY,39.8099,30.5194,788.8,5.0,5.0,5.0,5.0,5.0,2.0,2.0,
TUI0000LTBZ,38.6333,27.35,73.5,2.0,2.0,2.0,1.0,2.0,2.0,1.0,
TUI0000LTCA,38.6069,39.2914,892.1,7.0,7.0,7.0,7.0,7.0,7.0,3.0,45.0
TUI0000LTCB,40.9667,38.0833,5.5,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
TUI0000LTCC,37.8939,40.201,686.1,11.0,11.0,11.0,11.0,11.0,11.0,6.0,72.0
TUI0000LTCE,39.9565,41.1702,1756.6,12.0,12.0,12.0,12.0,12.0,12.0,6.0,78.0
TUI0000LTCF,40.5622,43.115,1795.0,7.0,6.0,7.0,7.0,7.0,7.0,3.0,44.0
TUI0000LTCH,37.0943,38.8471,452.0,,,,,,,,
TUI0000LTCI,38.4682,43.3323,1670.3,7.0,7.0,7.0,7.0,7.0,7.0,4.0,46.0
TUI0000LTCJ,37.929,41.1166,555.3,12.0,12.0,14.0,13.0,12.0,12.0,5.0,80.0
TUI0000LTCK,38.7478,41.6612,1267.1,3.0,3.0,3.0,3.0,3.0,3.0,1.0,
TUI0000LTCL,37.9789,41.8404,609.9,1.0,2.0,2.0,2.0,2.0,2.0,1.0,
TUI0000LTCM,42.0167,35.0833,8.0,2.0,2.0,2.0,2.0,2.0,2.0,0.836,
TUI0000LTCN,37.539,36.9534,525.2,2.0,2.0,2.0,1.0,2.0,2.0,0.79,
TUI0000LTCS,37.4833,38.8833,825.4,11.0,11.0,11.0,11.0,11.0,11.0,6.0,72.0
TUI0000LTCT,39.9833,43.8667,946.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,
TUI0000LTCV,37.3667,42.5667,621.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,
TUI0000LTCW,44.2667,37.55,1858.1,2.0,2.0,2.0,2.0,5.0,6.0,3.0,
TUI0000LTDA,36.35,36.2833,267.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
TUI0000LTFA,38.5176,26.9774,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.499,
TUI0000LTFC,37.8554,30.3684,864.1,11.0,11.0,11.0,11.0,11.0,11.0,5.0,71.0
TUI0000LTFG,36.3,32.3,28.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,31.0
TUI0000LTFH,41.2545,36.5671,5.5,7.0,7.0,7.0,7.0,7.0,7.0,3.0,45.0
TUI0000LTFJ,40.8986,29.3092,95.1,12.0,11.0,11.0,12.0,12.0,12.0,6.0,76.0
TUI0000LTFK,40.2,25.8833,14.0,4.0,4.0,4.0,4.0,3.0,2.0,0.902,
TUI0000LTFM,41.2753,28.7519,99.0,2.0,10.0,11.0,11.0,11.0,11.0,5.0,
TUM00017015,41.1333,31.2167,10.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,
TUM00017026,42.0333,35.1667,32.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,
TUM00017030,41.2833,36.3,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
TUM00017033,40.9833,37.9,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,
TUM00017034,40.9167,38.3833,37.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,
TUM00017040,41.0333,40.5167,9.0,2.0,3.0,2.0,2.0,3.0,2.0,0.505,
TUM00017045,41.1833,41.8167,628.0,3.0,3.0,3.0,2.0,3.0,2.0,0.708,
TUM00017050,41.6667,26.5667,51.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,
TUM00017052,41.7333,27.2333,232.0,3.0,3.0,2.0,3.0,3.0,2.0,0.491,
TUM00017056,40.9833,27.55,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,
TUM00017059,41.25,29.0333,30.0,3.0,3.0,2.0,2.0,3.0,2.0,,
TUM00017062,40.9,29.15,33.0,,,,,,,,
TUM00017068,40.85,29.9,70.0,2.0,2.0,2.0,2.0,2.0,2.0,0.785,
TUM00017069,40.7833,30.4167,30.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,
TUM00017070,40.7333,31.6,743.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,
TUM00017077,41.2,32.6,278.0,4.0,4.0,3.0,4.0,3.0,1.0,2.0,
TUM00017078,41.2,32.6333,259.0,,,,,,,,
TUM00017080,40.6,33.6167,751.0,4.0,3.0,3.0,3.0,3.0,2.0,0.574,
TUM00017084,40.55,34.95,776.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,
TUM00017085,40.65,35.85,412.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,
TUM00017095,39.9,41.2833,1869.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,31.0
TUM00017100,39.9167,44.05,858.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,
TUM00017110,40.1833,25.9,72.0,,,,,,,,
TUM00017120,40.15,29.9667,539.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,
TUM00017130,39.95,32.8833,891.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,31.0
TUM00017135,39.85,33.5167,748.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,
TUM00017140,39.8167,34.8,1298.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,
TUM00017155,39.4167,29.9667,969.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
TUM00017162,39.1833,36.0667,1171.0,,,,,,,,
TUM00017165,39.1167,39.55,981.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,
TUM00017175,39.3,26.7,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,
TUM00017189,38.73,30.6,1012.0,2.0,0.455,,,,,,
TUM00017196,38.6833,35.4833,1096.0,,,,,,,,
TUM00017203,38.8667,40.5,1177.0,5.0,5.0,5.0,5.0,5.0,6.0,2.0,33.0
TUM00017204,38.7333,41.5167,1320.0,3.0,3.0,3.0,3.0,3.0,1.0,0.527,
TUM00017205,38.4833,42.3,1665.0,,,,,,,,
TUM00017208,38.25,42.0667,1573.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
TUM00017210,37.9167,41.95,896.0,2.0,2.0,2.0,3.0,2.0,2.0,0.552,
TUM00017220,38.4333,27.1667,29.0,5.0,5.0,4.0,4.0,5.0,5.0,2.0,30.0
TUM00017232,37.8667,27.25,22.0,4.0,4.0,4.0,4.0,5.0,6.0,3.0,30.0
TUM00017238,37.6667,30.3333,967.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,
TUM00017242,37.4167,31.4333,1148.0,3.0,3.0,3.0,3.0,3.0,2.0,0.484,
TUM00017248,37.5,34.05,1044.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,
TUM00017250,37.9667,34.6833,1210.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,
TUM00017255,37.6,36.9333,572.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
TUM00017261,37.0833,37.5833,854.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,
TUM00017265,37.75,38.2833,672.0,5.0,5.0,4.0,4.0,5.0,5.0,2.0,30.0
TUM00017270,37.1333,38.7667,549.0,3.0,3.0,3.0,3.0,3.0,2.0,0.564,
TUM00017275,37.3,40.7333,1050.0,5.0,5.0,4.0,5.0,5.0,5.0,0.915,29.915
TUM00017287,37.3167,42.2833,1381.0,2.0,2.0,2.0,2.0,2.0,1.0,0.478,
TUM00017292,37.2167,28.3667,646.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
TUM00017310,36.55,32.0,6.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,
TUM00017340,36.8,34.6333,3.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,28.0
TUM00017351,36.9833,35.35,27.0,,,,,,11.0,5.0,
TUM00017375,36.3,30.15,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,
TUM00017572,35.3333,33.2167,10.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
TUMU0017020,41.17,29.6,25.0,,,,,,,,
TUMU0017042,41.38,41.42,16.0,,,,,,1.0,0.379,
TUMU0017056,40.98,27.48,55.0,,,,,,3.0,0.934,
TUMU0017061,41.12,29.07,100.0,,,,,,2.0,0.48,
TUMU0017067,40.72,29.82,19.0,,,,,,,,
TUMU0017074,41.37,33.77,799.0,,,,,,,,
TUMU0017090,39.75,37.02,1285.0,,,,,,,,
TUMU0017098,40.6,43.08,1750.0,,,,,,7.0,3.0,
TUMU0017160,39.13,34.17,985.0,,,,,,4.0,2.0,
TUMU0017184,38.92,27.85,101.0,,,,,,,,
TUMU0017188,38.67,29.42,921.0,,,,,,3.0,2.0,
TUMU0017196,38.72,35.48,1070.0,,,,,,11.0,5.0,
TUMU0017200,38.43,38.08,998.0,,,,,,,,
TUMU0017240,37.75,30.55,1043.0,,,,,,5.0,2.0,
TUMU0017290,37.03,27.42,3.0,,,,,,,,
TUMU0017330,36.37,33.93,15.0,,,,,,1.0,0.469,
TUU55-00136,41.02,28.98,9999.0,,,,,,,,
TUU55-00140,40.47,26.72,9999.0,,,,,,,,
TUUR0017040,41.03,40.49,29.0,,,,,,,,
TUUR0017045,41.17,41.42,628.0,,,,,,,,
TUUR0017062,40.97,29.08,40.0,,,,,,,,
TUUR0017096,39.92,41.27,1756.0,,,,,,12.0,6.0,
TUUR0017098,40.6,40.08,1775.0,,,,,,,,
TUUR0017116,40.23,29.02,101.0,,,,,,4.0,2.0,
TUUR0017234,37.85,27.85,57.0,,,,,,8.0,3.0,
TUUR0017260,37.08,37.37,855.0,,,,,,,,
TUUR0017296,36.62,29.12,3.0,,,,,,2.0,2.0,
TUUR0017320,36.08,32.83,4.0,,,,,,3.0,1.0,
TUUR0017964,37.01,36.38,513.0,,,,,,,,
TUUR0017984,36.12,36.1,100.0,,,,,,,,
TUUR10XXX00,39.75,43.05,1632.0,,,,,,0.004,,
TUW00033308,37.0022,35.4258,72.5,,,,,,10.0,5.0,
TVA00749429,-8.067,178.383,2.0,,,,,,,,
TVA00916440,-8.517,179.233,0.0,,,,,,4.0,2.0,
TVI0000NGFO,-5.6667,176.1333,3.0,0.232,0.234,0.342,0.495,0.7,0.448,0.211,
TVM00091636,-7.2333,177.15,2.0,0.297,0.382,0.368,0.564,0.69,0.526,0.265,
TVM00091642,-8.5,179.2167,-999.9,,,,,,0.004,,
TVM00091648,-10.75,179.5,3.0,0.221,0.397,0.382,0.563,0.686,0.52,0.24,
TVU091642-1,-8.5,179.21,9999.0,,,,,,,,
TVW00080705,-8.5167,179.2167,2.1,4.0,5.0,5.0,5.0,5.0,5.0,2.0,31.0
TWA00466901,25.167,121.433,19.0,,,,,,,,
TWA00466940,25.15,121.8,3.0,,,,,,,,
TWA00466950,25.633,122.067,102.0,,,,,,,,
TWA00467350,23.5,119.5,21.0,,,,,,,,
TWA00467410,23.0,120.217,14.0,,,,,,,,
TWA00467440,22.633,120.283,29.0,,,,,,,,
TWA00467480,23.5,120.45,28.0,,,,,,,,
TWA00467490,24.15,120.683,78.0,,,,,,,,
TWA00467530,23.517,120.8,2406.0,,,,,,,,
TWA00467540,22.35,120.9,8.0,,,,,,,,
TWA00467550,23.483,120.95,3850.0,,,,,,,,
TWA00467610,23.1,121.367,37.0,,,,,,,,
TWA00467650,23.883,120.85,1015.0,,,,,,,,
TWA00467660,22.75,121.15,10.0,,,,,,,,
TWA00467690,24.867,121.233,241.0,,,,,,,,
TWA00467770,24.25,120.517,5.0,,,,,,,,
TWA00468110,20.717,116.717,3.0,,,,,,,,
TWA00468888,26.233,120.0,13.0,,,,,,,,
TWA00589691,25.067,121.533,6.0,,,,,,10.0,5.0,
TWA00595501,22.95,120.217,16.0,,,,,,9.0,4.0,
TWA00595601,22.8,121.183,37.0,,,,,,,,
TWI0000RCAY,22.7825,120.2622,10.4,,,,,,,,
TWI0000RCBS,24.4279,118.3592,28.3,,,,,,,,
TWI0000RCDC,22.6724,120.4617,23.8,,,,,,,,
TWI0000RCFG,26.1598,119.9585,68.0,,,,,,,,
TWI0000RCFS,22.4167,120.55,20.0,,,,,,,,
TWI0000RCKH,22.5771,120.35,7.9,11.0,11.0,10.0,10.0,10.0,10.0,5.0,67.0
TWI0000RCKW,22.0411,120.7302,14.0,,,,,,,,
TWI0000RCLG,24.1863,120.6538,115.0,,,,,,,,
