Object,URL,Last_Modified,Timestamp,Size,Page
LCD_AMM00037704_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037704_2021.csv,2 months ago,2024/8/10 6:36,935 KB,3
LCD_AMM00037711_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037711_2021.csv,2 months ago,2024/8/10 6:35,939 KB,3
LCD_AMM00037785_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037785_2021.csv,2 months ago,2024/8/10 6:36,956 KB,3
LCD_AMM00037787_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037787_2021.csv,2 months ago,2024/8/10 6:35,955 KB,3
LCD_AMM00037788_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037788_2021.csv,2 months ago,2024/8/10 6:36,9 MB,3
LCD_AMM00037792_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037792_2021.csv,2 months ago,2024/8/10 6:36,934 KB,3
LCD_AMM00037801_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037801_2021.csv,2 months ago,2024/8/10 6:36,934 KB,3
LCD_AMM00037871_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037871_2021.csv,2 months ago,2024/8/10 6:36,943 KB,3
LCD_AMM00037897_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037897_2021.csv,2 months ago,2024/8/10 6:35,945 KB,3
LCD_AMM00037959_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037959_2021.csv,2 months ago,2024/8/10 6:36,709 KB,3
LCD_AOI0000FNCT_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AOI0000FNCT_2021.csv,2 months ago,2024/8/10 6:36,2 MB,3
LCD_AOI0000FNHU_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AOI0000FNHU_2021.csv,2 months ago,2024/8/10 6:36,1 MB,3
