ID,Reason
18535,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18545,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18559,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18597,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18704,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18751,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18769,DepDelay > threshold
18779,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18832,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18913,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18969,"DepDelay > threshold, ArrDelay > threshold"
18970,ArrDelay > threshold
18990,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19105,"DepDelay > threshold, ArrDelay > threshold"
19106,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19141,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19142,DepDelay > threshold
19149,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19153,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19162,DepDelay > threshold
19298,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19300,ArrDelay > threshold
19313,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
19325,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19347,"DepDelay > threshold, ArrDelay > threshold"
19398,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19454,DepDelay > threshold
19463,"DepDelay > threshold, ArrDelay > threshold"
19567,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19574,"DepDelay > threshold, ArrDelay > threshold"
19590,"DepDelay > threshold, ArrDelay > threshold"
19632,DepDelay > threshold
19694,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19697,"DepDelay > threshold, ArrDelay > threshold"
19698,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
19707,DepDelay > threshold
19710,DepDelay > threshold
19805,DepDelay > threshold
19867,"DepDelay > threshold, ArrDelay > threshold"
20047,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20049,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20059,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20073,"DepDelay > threshold, ArrDelay > threshold"
